date,open,high,low,close,volume,market_cap,daily_return,log_return,volatility
2024-07-08,2536.01,2551.42,2536.37,2540.18,87694,222758544.92,0.004782266454121276,0.004770867744567135,0.02440226899823755
2024-07-09,2546.15,2565.86,2538.52,2547.2,25735,65552191.99999999,0.002763583683045967,0.0027597720066356093,0.018894743646870302
2024-07-10,2550.92,2567.77,2540.51,2551.59,25830,65907569.7,0.0017234610552765428,0.0017219776004784916,0.019398937336093967
2024-07-11,2548.13,2551.94,2534.76,2545.03,57893,147339421.79000002,-0.002570945959186166,-0.0025742565161413814,0.02002913829887078
2024-07-12,2558.74,2564.77,2539.99,2552.29,54673,139541351.17,0.0028526186331789827,0.0028485576377934346,0.02021094870636894
2024-07-13,2547.25,2558.39,2538.15,2546.89,99462,253318773.17999998,-0.0021157470350156027,-0.002117988389758153,0.02091403203375321
2024-07-14,2550.07,2568.1,2541.84,2550.76,55066,140460150.16000003,0.0015195002532502055,0.0015183469808577083,0.007123074282366459
2024-07-15,2570.19,2575.06,2558.85,2577.61,13373,34470378.53,0.010526274522103085,0.010471259029792415,0.01138975654012728
2024-07-16,2558.54,2573.54,2541.95,2557.98,20335,52016523.3,-0.007615581876234234,-0.007644728493151565,0.014889994315856242
2024-07-17,2578.02,2589.94,2569.23,2581.27,33741,87094631.07,0.009104840538237235,0.00906364136341047,0.017169023055923133
2024-07-18,2611.21,2614.4,2593.53,2608.12,20692,53967219.04,0.010401856450506841,0.010348129394604886,0.018284658969802744
2024-07-19,2604.21,2612.4,2605.89,2606.26,57295,149325666.70000002,-0.0007131573700595029,-0.000713411787743827,0.018772733179959044
2024-07-20,2563.12,2567.82,2558.43,2564.32,55541,142424897.12,-0.016092024586956022,-0.01622290722494097,0.026822627546702647
2024-07-21,2545.36,2559.59,2544.82,2552.66,44057,112462541.61999999,-0.004547014413177841,-0.004557383527495412,0.027361570143907644
2024-07-22,2570.04,2583.7,2573.16,2579.1,76983,198546855.29999998,0.010357822820117102,0.010304548130738219,0.027288302509009942
2024-07-23,2588.45,2590.05,2576.87,2579.14,29583,76298698.61999999,1.550928618510028e-05,1.5509165917364805e-05,0.025791744586598334
2024-07-24,2560.31,2572.61,2547.56,2559.66,32765,83867259.89999999,-0.007552905231976603,-0.007581572861178404,0.025218335493342927
2024-07-25,2552.08,2558.78,2533.13,2550.06,69287,176686007.22,-0.0037504981130306314,-0.0037575488658228282,0.021326387703265528
2024-07-26,2562.81,2584.87,2557.44,2567.38,33906,87049586.28,0.006791997051049936,0.006769035350976931,0.02354775013906144
2024-07-27,2583.19,2586.07,2565.57,2578.81,95103,245252567.43,0.004452009441531679,0.00444212856315276,0.017402050747953413
2024-07-28,2578.01,2582.99,2564.74,2574.53,89675,230870977.75000003,-0.0016596802401106503,-0.0016610590351441225,0.016582547058522266
2024-07-29,2563.68,2575.33,2559.9,2567.7,56525,145139242.5,-0.0026529114051886404,-0.0026564366107361625,0.012968873308839952
2024-07-30,2555.06,2573.35,2545.76,2560.36,48230,123486162.80000001,-0.0028585893990730193,-0.002862682968833894,0.013119505773965128
2024-07-31,2538.75,2555.91,2539.55,2542.41,29520,75051943.2,-0.007010732865690872,-0.007035423520745442,0.01280970685758994
2024-08-01,2575.08,2587.7,2574.54,2575.22,95238,245258802.35999998,0.012905078252524183,0.012822517275422525,0.018193156965898755
2024-08-02,2570.11,2578.65,2566.48,2569.27,61934,159125168.18,-0.0023104822112285373,-0.002313155493761034,0.01731336116250255
2024-08-03,2594.31,2597.41,2579.85,2594.12,35566,92262471.92,0.00967200800227297,0.009625533560032479,0.01946983598142242
2024-08-04,2631.54,2633.45,2614.61,2625.04,83193,218384952.72,0.011919263565293825,0.01184878859707524,0.02196753785286176
2024-08-05,2641.93,2662.9,2633.63,2645.51,40134,106174898.34,0.007797976411788143,0.007767729335958732,0.0214269092832772
2024-08-06,2631.94,2652.44,2618.99,2637.38,20345,53657496.1,-0.0030731314566946333,-0.0030778632218807014,0.021511330533410943
2024-08-07,2645.95,2657.42,2641.77,2645.95,51185,135432950.75,0.003249436941206607,0.003244168929951205,0.01726562306510533
2024-08-08,2637.5,2654.04,2629.95,2645.97,80744,213646201.67999998,7.558721820233316e-06,7.558693253239492e-06,0.015793230941349896
2024-08-09,2631.87,2638.32,2620.37,2628.39,43455,114216687.44999999,-0.006644066259254622,-0.006666236321622734,0.018198830963246985
2024-08-10,2635.87,2643.48,2628.12,2635.38,38018,100191876.84,0.002659422688414015,0.002655892681032296,0.01661597162062636
2024-08-11,2610.61,2628.26,2601.89,2612.3,64219,167759293.70000002,-0.008757750305458778,-0.008796324782897892,0.01549599150390987
2024-08-12,2634.58,2642.36,2625.36,2636.55,55991,147623071.05,0.009283007311564617,0.009240185008359518,0.01647329861588645
2024-08-13,2632.31,2642.38,2618.81,2627.76,83616,219722780.16000003,-0.003333902258633392,-0.003339472093737815,0.016523345651064
2024-08-14,2636.67,2639.64,2619.23,2632.28,97438,256484098.64000002,0.0017200962036105771,0.0017186185323841824,0.016184622901078593
2024-08-15,2637.22,2655.05,2628.02,2638.45,19486,51412836.699999996,0.002343975564909284,0.0023412327394259527,0.01647599819778326
2024-08-16,2636.73,2645.91,2624.77,2633.77,48862,128691269.74,-0.0017737686899504945,-0.0017753436803545524,0.014964748682620259
2024-08-17,2650.32,2652.26,2638.09,2646.01,68870,182230708.70000002,0.004647330632515434,0.004636565132518124,0.015452868317271546
2024-08-18,2638.68,2645.46,2625.82,2637.01,96694,254983044.94000003,-0.003401347689540146,-0.0034071454230642276,0.012247100961943716
2024-08-19,2653.91,2668.49,2651.72,2654.93,53856,142983910.07999998,0.006795575291712819,0.00677258944587902,0.010517695838480265
2024-08-20,2630.42,2636.02,2623.89,2628.51,96055,252481528.05,-0.009951298150986942,-0.010001143276594217,0.014910885826119782
2024-08-21,2626.35,2641.65,2623.38,2631.54,41379,108890493.66,0.0011527443304379936,0.0011520804308476598,0.01484713754005614
2024-08-22,2671.18,2678.25,2658.1,2670.82,74729,199587707.78,0.014926620913989552,0.014816315214345186,0.021104127402433333
2024-08-23,2650.15,2670.11,2630.6,2651.31,38378,101751975.17999999,-0.007304872660830797,-0.0073316838913360174,0.022844224509160963
2024-08-24,2636.31,2657.91,2629.05,2638.26,64353,169779945.78,-0.004922095115244773,-0.004934248521956641,0.0230454211994372
2024-08-25,2640.4,2666.35,2647.91,2649.04,59996,158931803.84,0.004086026396185272,0.004077701260441315,0.02312851197458209
2024-08-26,2647.99,2662.51,2647.08,2653.13,24031,63757367.03,0.0015439555461602694,0.0015427648722035607,0.02208095209297735
2024-08-27,2658.21,2668.63,2647.35,2660.64,90072,239649166.07999998,0.00283061892933989,0.0028266202715852883,0.018859248381052
2024-08-28,2675.4,2677.03,2665.78,2670.92,75982,202941843.44,0.0038637320343977155,0.003856286992716356,0.018955256968792925
2024-08-29,2685.55,2701.8,2680.65,2684.12,46683,125302773.96,0.004942117322869866,0.004929945148788371,0.01281430117221394
2024-08-30,2711.51,2721.47,2693.54,2706.81,27618,74756678.58,0.008453422350714668,0.008417892269427784,0.010804871868470607
2024-08-31,2721.72,2730.4,2703.18,2715.51,16587,45042164.370000005,0.0032141155086615747,0.003208961280646483,0.005750491254269935
2024-09-01,2712.83,2719.93,2708.55,2711.18,72790,197346792.2,-0.0015945439346569668,-0.0015958165728683547,0.00811511322838954
2024-09-02,2725.84,2726.35,2719.61,2725.14,41480,113038807.19999999,0.0051490494913652984,0.005135838466109316,0.00799556628364015
2024-09-03,2758.77,2765.99,2747.41,2763.63,30527,84365333.01,0.014124045003192531,0.014025230037288136,0.012776249089453653
2024-09-04,2771.41,2771.77,2747.22,2761.48,33569,92700122.12,-0.0007779623176764616,-0.0007782650873994653,0.014201435193174121
2024-09-05,2735.4,2749.88,2738.48,2742.49,21151,58006405.989999995,-0.006876747251473914,-0.00690050103968871,0.01835872508921024
2024-09-06,2765.72,2771.94,2765.08,2765.13,81094,224235452.22,0.008255271669176611,0.008221383291444723,0.01829291695822713
2024-09-07,2767.39,2774.95,2751.88,2763.22,69174,191142980.27999997,-0.0006907451005920828,-0.0006909837749041488,0.018664156426105576
2024-09-08,2724.5,2735.34,2711.75,2720.27,54739,148904859.53,-0.015543460166038137,-0.015665526281654574,0.026084105320721036
2024-09-09,2731.94,2744.21,2726.81,2737.72,42954,117596024.88,0.0064148044127971815,0.006394317122931928,0.026375013487077253
2024-09-10,2725.41,2730.98,2714.34,2727.51,45303,123564385.53000002,-0.003729380652513603,-0.003736352130800915,0.02138049881906058
2024-09-11,2722.21,2732.81,2720.98,2726.2,44700,121861139.99999999,-0.000480291547968803,-0.00048040692489885006,0.02140046152118115
2024-09-12,2723.44,2738.12,2725.5,2733.34,77568,212019717.12,0.0026190301518598247,0.0026156064689080486,0.020883051916022792
2024-09-13,2738.3,2750.62,2732.15,2737.65,76788,210218668.20000002,0.0015768254223769151,0.0015755835384885792,0.018584329007389457
2024-09-14,2748.75,2762.32,2746.66,2752.34,81045,223063395.3,0.0053659160228662905,0.005351570789481118,0.01980567004308426
2024-09-15,2751.66,2763.53,2731.31,2744.13,47842,131284667.46000001,-0.0029829163548108495,-0.002987374116761849,0.010307744384413082
2024-09-16,2757.97,2768.57,2744.17,2754.89,23900,65841871.0,0.003921097032574927,0.0039134295683174265,0.009089069875481776
2024-09-17,2750.41,2769.27,2748.02,2750.2,90059,247680261.79999998,-0.0017024273201471374,-0.001703878096331812,0.008049037436735218
2024-09-18,2763.11,2768.46,2751.85,2765.48,11881,32856667.88,0.005555959566577062,0.005540582154451073,0.008812665004963213
2024-09-19,2778.86,2772.02,2770.04,2778.29,43037,119569266.73,0.004632107265284846,0.0046214120712328235,0.009184945214837483
2024-09-20,2758.8,2771.29,2746.22,2760.08,11630,32099730.4,-0.006554391370231394,-0.006575965716157903,0.012851606519221419
2024-09-21,2782.64,2792.91,2777.37,2782.3,30789,85664234.7,0.008050491290107598,0.00801825896026932,0.014082640158854604
2024-09-22,2781.58,2781.46,2766.71,2772.08,98059,271827392.71999997,-0.0036732199978436464,-0.0036799828364284964,0.014357152172619172
2024-09-23,2783.41,2799.22,2777.48,2788.74,93494,260730457.55999997,0.006009927563418005,0.005991939982153801,0.014913299159677986
2024-09-24,2795.74,2800.96,2792.07,2796.58,56151,157030763.57999998,0.0028113054641165647,0.002807361135655765,0.014368648680874377
2024-09-25,2837.38,2846.66,2825.22,2833.85,58920,166970442.0,0.013326992254825587,0.013238969087177284,0.017953641298826872
2024-09-26,2827.88,2843.56,2825.93,2829.88,77231,218554462.28,-0.0014009210085219603,-0.0014019032157950608,0.018512054602700594
2024-09-27,2831.29,2827.39,2815.35,2823.39,90357,255113050.23,-0.00229338346502328,-0.002296017296576473,0.016404099319958156
2024-09-28,2826.9,2831.74,2813.66,2823.5,13262,37445257.0,3.896025699612338e-05,3.895949806502281e-05,0.015613989498033398
2024-09-29,2814.35,2826.48,2807.86,2817.94,76981,216927839.14000002,-0.0019691871790330495,-0.0019711285771756423,0.014955619522613383
2024-09-30,2835.46,2841.08,2826.26,2834.44,91972,260689115.68,0.005855341135723169,0.005838265250148496,0.01491261622527632
2024-10-01,2799.09,2806.81,2790.95,2802.61,85485,239581115.85000002,-0.011229731446070423,-0.011293260940791094,0.02013074657092113
2024-10-02,2778.06,2792.1,2771.3,2782.04,64722,180059192.88,-0.007339587027806238,-0.007366654319830185,0.01442587559306583
2024-10-03,2760.48,2772.49,2751.63,2761.18,99499,274734648.82,-0.007498094923150012,-0.007526346949737046,0.015098991065674562
2024-10-04,2787.01,2787.64,2773.82,2780.69,60818,169116004.42000002,0.007065819685786678,0.0070409737511445015,0.018483137831270417
2024-10-05,2819.13,2819.95,2800.06,2815.4,39932,112424552.8,0.01248251333302175,0.012405249067214736,0.02363245833644009
2024-10-06,2813.7,2825.86,2801.88,2813.81,16901,47556202.81,-0.0005647510122895882,-0.0005649105442092323,0.02356585581087084
2024-10-07,2814.84,2817.1,2806.12,2810.94,18597,52275051.18,-0.001019969365379958,-0.0010204898881080399,0.02248565463303588
2024-10-08,2814.18,2821.29,2799.59,2812.84,73909,207894191.56,0.0006759304716572601,0.0006757021335440014,0.019148966408691837
2024-10-09,2830.72,2844.39,2822.2,2836.57,82391,233707838.87,0.008436313476770874,0.008400926667748835,0.01803116557584373
2024-10-10,2817.8,2834.76,2808.93,2818.53,94214,265544985.42000002,-0.00635979369449724,-0.006380103338304242,0.0172884486998071
2024-10-11,2823.43,2830.19,2813.87,2823.79,18263,51570876.769999996,0.001866221044303229,0.0018644818173285981,0.016616675560795924
2024-10-12,2847.61,2862.43,2844.09,2843.8,73293,208430633.4,0.007086221000853543,0.00706123172040943,0.013318605803665442
2024-10-13,2851.49,2868.08,2848.54,2854.32,35805,102198927.60000001,0.003699275617131903,0.0036924501248254056,0.013253496443949575
2024-10-14,2854.05,2877.72,2844.39,2858.61,21874,62529235.14,0.0015029849491297043,0.001501856597706361,0.012805976112180425
2024-10-15,2878.91,2892.46,2873.05,2879.13,96402,277553890.26,0.007178313935793934,0.0071526724754912415,0.013410788664824338
2024-10-16,2822.34,2834.46,2816.37,2825.57,24079,68036900.03,-0.01860284183069194,-0.01877805102106246,0.02442970873491285
2024-10-17,2838.01,2845.04,2833.92,2839.63,59850,169951855.5,0.004975987145956262,0.004963647838479356,0.02390208955650998
2024-10-18,2826.64,2835.27,2815.89,2827.04,82779,234019544.16,-0.004433676218380644,-0.0044435341093744295,0.024481432369539403
2024-10-19,2789.02,2808.37,2778.96,2790.93,19018,53077906.739999995,-0.01277307714075504,-0.012855354262808323,0.025990337351349806
2024-10-20,2806.47,2811.42,2789.55,2801.66,59500,166698770.0,0.003844596603999495,0.0038372250302531356,0.026032125640898865
2024-10-21,2836.7,2842.93,2825.33,2829.63,22100,62534823.0,0.009983367003847832,0.009933862404541978,0.028821134714662213
2024-10-22,2831.69,2838.41,2816.85,2827.38,67021,189493834.98000002,-0.0007951569639846889,-0.0007954732689692318,0.02709582511129954
2024-10-23,2838.08,2858.19,2829.05,2846.94,29800,84838812.0,0.006918065488190406,0.0068942454690077305,0.020582011684559712
2024-10-24,2876.47,2891.12,2865.94,2879.68,73400,211368512.0,0.01150006673832249,0.011434443605218505,0.02289503211817457
2024-10-25,2905.59,2918.96,2896.01,2906.48,39437,114622851.76,0.009306589621069117,0.009263550143641506,0.02249349007093555
2024-10-26,2930.55,2945.71,2939.44,2939.78,86537,254399741.86,0.011457157799124706,0.011392021611630351,0.01194098497937457
2024-10-27,2950.74,2963.75,2946.37,2955.12,56675,167481426.0,0.005218077543217348,0.005204510551870087,0.011533312139610253
2024-10-28,2956.17,2968.68,2938.9,2957.13,29942,88542386.46000001,0.0006801754243483948,0.0006799442098827754,0.012986557193577532
2024-10-29,2923.35,2936.41,2909.0,2925.59,30862,90289558.58,-0.010665746855904157,-0.010723033635548192,0.020772103919371794
2024-10-30,2921.21,2928.87,2908.86,2921.17,21669,63298832.730000004,-0.0015108063672627514,-0.0015119487859964144,0.021508044062476042
2024-10-31,2897.9,2916.89,2898.4,2904.81,63772,185245543.32,-0.005600495691794771,-0.0056162372690611966,0.021087796482398415
2024-11-01,2946.42,2954.87,2938.46,2948.73,25916,76419286.68,0.015119749656604009,0.015006585491908178,0.024190487064289837
2024-11-02,2946.47,2949.59,2931.84,2945.71,20878,61500533.38,-0.0010241697273063455,-0.0010246945474887395,0.021657170559087568
2024-11-03,2948.72,2960.15,2933.97,2948.67,12985,38288479.95,0.0010048511224798329,0.0010043465975440038,0.020940141020862075
2024-11-04,2962.44,2964.21,2948.64,2960.2,83648,247614809.6,0.003910237496905333,0.0039026123891221986,0.0213620035165152
2024-11-05,2963.52,2972.97,2947.3,2961.57,51235,151736038.95000002,0.0004628065671239412,0.0004626995051960232,0.01725442799682273
2024-11-06,2993.94,2996.2,2986.27,2995.97,28931,86676408.07,0.011615460718470194,0.011548519127556965,0.019209400193431536
2024-11-07,2984.62,2990.4,2974.54,2984.02,10336,30842830.72,-0.003988691475548811,-0.0039966675217822725,0.01835076784761533
2024-11-08,2984.41,2996.78,2980.71,2988.41,52933,158185506.53,0.0014711697642777466,0.001470088654241124,0.012938107865787266
2024-11-09,2972.71,2976.03,2961.94,2974.06,94899,282235319.94,-0.0048018846142262595,-0.0048134507030206004,0.014411431689965538
2024-11-10,2942.89,2956.3,2933.16,2948.16,55536,163729013.76,-0.00870863398855437,-0.00874677574471226,0.017636745717152225
2024-11-11,2941.76,2952.35,2922.89,2936.43,79504,233457930.72,-0.003978752849234768,-0.003986689144384965,0.01734935913161045
2024-11-12,2934.82,2939.84,2932.28,2936.19,61148,179542146.12,-8.173189893845301e-05,-8.173523917210872e-05,0.01729872118123908
2024-11-13,2933.42,2936.37,2923.92,2928.1,26279,76947539.89999999,-0.0027552712869399754,-0.0027590740335441534,0.008795775943948139
2024-11-14,2916.31,2933.27,2899.23,2914.75,78665,229288808.75,-0.00455927051671734,-0.004569695690065297,0.008869103434635801
2024-11-15,2882.7,2891.82,2876.24,2887.13,81386,234971962.18,-0.009475941332875881,-0.00952112372193289,0.008701390432060946
2024-11-16,2887.22,2902.95,2874.89,2885.96,96124,277410019.04,-0.00040524673291475466,-0.00040532886756263837,0.009813169459940391
2024-11-17,2860.42,2864.98,2845.4,2856.37,87485,249889529.45,-0.010253087360878266,-0.010306012334814488,0.010720225236064411
2024-11-18,2871.68,2882.58,2853.31,2872.07,84055,241411843.85000002,0.005496486799679401,0.005481436241053877,0.014707754769113015
2024-11-19,2874.59,2890.68,2866.45,2874.22,87273,250841802.05999997,0.0007485889967862036,0.0007483089437974908,0.014932528432385395
2024-11-20,2842.81,2853.14,2829.99,2845.57,76670,218169851.9,-0.009967921731808826,-0.01001793408734214,0.016455659545734216
2024-11-21,2840.01,2853.04,2828.72,2839.88,86474,245575783.12,-0.001999599377277672,-0.002001601245180174,0.01656730080052445
2024-11-22,2826.53,2839.76,2823.34,2825.34,64028,180900869.52,-0.005119934645125834,-0.005133086420537042,0.015307125629822048
2024-11-23,2829.33,2838.97,2826.35,2832.23,81128,229773155.44,0.002438644552513969,0.002435675884258789,0.016130099565281497
2024-11-24,2854.14,2865.73,2852.57,2859.53,28108,80375669.24000001,0.009639047676212709,0.009592888439836163,0.017386346705998226
2024-11-25,2828.97,2831.39,2807.07,2822.53,62495,176394012.35000002,-0.012939189307333732,-0.013023629802536081,0.020368177880717646
